timestamp,instance,ops_per_sec,connected_clients,used_memory_mb,cmd_get,cmd_set,cmd_xadd,cmd_xreadgroup,cmd_xack,cmd_watch,cmd_multi,cmd_exec,cmd_eval,total_commands
1775422403,redis-order,42989,1327,19.6,5728168,1221715,0,0,0,1221751,1221751,1221751,0,10620136
1775422403,redis-payment,2351,45,18.1,624114,0,0,0,0,0,0,0,0,624619
1775422403,redis-stock,2363,70,18.3,631306,0,0,0,0,0,0,0,0,631886
1775422405,redis-bus,53345,801,19.8,0,0,7538817,2936669,3762074,0,0,0,0,14282784
1775422405,redis-orchestrator,37574,151,24.5,1266955,1902622,0,0,0,1266172,1902503,1902503,784,10111910
1775422405,redis-order,42612,1327,19.6,5782778,1231993,0,0,0,1232031,1232029,1232029,0,10715867
1775422405,redis-payment,2339,45,18.1,629435,0,0,0,0,0,0,0,0,629944
1775422405,redis-stock,2326,71,18.3,636552,0,0,0,0,0,0,0,0,637140
1775422407,redis-bus,52524,801,20.0,0,0,7601722,2961376,3793584,0,0,0,0,14402212
1775422407,redis-orchestrator,37340,151,24.5,1277587,1918618,0,0,0,1276796,1918491,1918491,792,10196807
1775422407,redis-order,42636,1327,19.6,5839225,1242455,0,0,0,1242491,1242491,1242491,0,10814165
1775422407,redis-payment,2323,45,18.1,634803,0,0,0,0,0,0,0,0,635316
1775422407,redis-stock,2385,71,18.3,642063,0,0,0,0,0,0,0,0,642654
1775422410,redis-bus,53846,801,18.8,0,0,7666761,2987116,3826202,0,0,0,0,14525903
1775422410,redis-orchestrator,37919,151,24.5,1288534,1934962,0,0,0,1287735,1934827,1934827,800,10283706
1775422410,redis-order,42452,1327,19.6,5893901,1252865,0,0,0,1252903,1252901,1252901,0,10910492
1775422410,redis-payment,2412,45,18.1,640262,0,0,0,0,0,0,0,0,640777
1775422410,redis-stock,2413,71,18.3,647456,0,0,0,0,0,0,0,0,648049
