timestamp,container,cpu,mem_usage,net_io
1775423585,dds26-team9-orchestrator-worker-5,61.30%,35.61MiB / 512MiB,30.6MB / 49.9MB
1775423585,dds26-team9-orchestrator-worker-21,60.79%,35.63MiB / 512MiB,30.4MB / 49.7MB
1775423585,dds26-team9-orchestrator-worker-22,62.66%,35.68MiB / 512MiB,30.2MB / 49.4MB
1775423585,dds26-team9-orchestrator-worker-17,61.49%,35.65MiB / 512MiB,30.2MB / 49.2MB
1775423585,dds26-team9-orchestrator-worker-8,62.03%,35.59MiB / 512MiB,30.4MB / 49.6MB
1775423585,dds26-team9-orchestrator-worker-10,61.48%,33.53MiB / 512MiB,30.5MB / 49.8MB
1775423585,dds26-team9-orchestrator-worker-11,61.92%,35.68MiB / 512MiB,30.6MB / 50MB
1775423585,dds26-team9-orchestrator-worker-12,63.49%,33.44MiB / 512MiB,30.2MB / 49.4MB
1775423585,dds26-team9-orchestrator-worker-19,61.15%,35.41MiB / 512MiB,30.4MB / 49.7MB
1775423585,dds26-team9-stock-web-4,0.64%,212.5MiB / 512MiB,25.5kB / 7.39kB
1775423585,dds26-team9-orchestrator-worker-24,62.35%,35.59MiB / 512MiB,30.3MB / 49.5MB
1775423585,dds26-team9-stock-web-2,0.62%,212.7MiB / 512MiB,23.5kB / 6.85kB
1775423585,dds26-team9-orchestrator-worker-2,62.94%,35.61MiB / 512MiB,30.3MB / 49.5MB
1775423585,dds26-team9-orchestrator-worker-6,62.09%,35.59MiB / 512MiB,30.3MB / 49.4MB
1775423585,dds26-team9-stock-worker-3,53.26%,35.68MiB / 512MiB,24.1MB / 35.1MB
1775423585,dds26-team9-orchestrator-worker-23,63.26%,35.67MiB / 512MiB,30.5MB / 49.9MB
1775423585,dds26-team9-orchestrator-worker-16,62.19%,35.66MiB / 512MiB,30.4MB / 49.7MB
1775423585,dds26-team9-orchestrator-worker-3,62.32%,33.68MiB / 512MiB,30.3MB / 49.4MB
1775423585,dds26-team9-orchestrator-worker-7,63.17%,33.68MiB / 512MiB,30MB / 48.9MB
1775423585,dds26-team9-orchestrator-worker-20,62.17%,33.46MiB / 512MiB,30.2MB / 49.3MB
1775423585,dds26-team9-orchestrator-worker-4,61.58%,33.65MiB / 512MiB,30.4MB / 49.6MB
1775423585,dds26-team9-stock-worker-1,51.19%,33.45MiB / 512MiB,23.9MB / 35MB
1775423585,dds26-team9-stock-worker-6,53.60%,33.81MiB / 512MiB,23.7MB / 34.6MB
1775423585,dds26-team9-orchestrator-worker-25,62.61%,35.55MiB / 512MiB,30.4MB / 49.7MB
1775423585,dds26-team9-stock-worker-4,52.01%,35.71MiB / 512MiB,24MB / 35MB
1775423585,dds26-team9-stock-worker-7,52.77%,34.02MiB / 512MiB,23.7MB / 34.7MB
1775423585,dds26-team9-stock-worker-2,50.91%,35.68MiB / 512MiB,23.8MB / 34.8MB
1775423585,dds26-team9-stock-web-3,0.58%,211.6MiB / 512MiB,22.1kB / 6.31kB
1775423585,dds26-team9-orchestrator-worker-18,64.83%,35.43MiB / 512MiB,29.8MB / 48.7MB
1775423585,dds26-team9-stock-worker-8,53.39%,33.75MiB / 512MiB,23.8MB / 34.7MB
1775423585,dds26-team9-stock-worker-5,53.92%,35.7MiB / 512MiB,23.8MB / 34.8MB
1775423585,dds26-team9-orchestrator-worker-1,62.94%,33.43MiB / 512MiB,30.4MB / 49.7MB
1775423585,dds26-team9-order-web-23,52.86%,251.6MiB / 1GiB,15.6MB / 19.5MB
1775423585,dds26-team9-order-web-14,57.27%,251.9MiB / 1GiB,15.6MB / 19.4MB
1775423585,dds26-team9-order-web-25,55.86%,254.1MiB / 1GiB,15.6MB / 19.6MB
1775423585,dds26-team9-order-web-21,53.28%,252MiB / 1GiB,15.6MB / 19.6MB
1775423585,dds26-team9-order-web-3,54.51%,251.8MiB / 1GiB,15.6MB / 19.4MB
1775423585,dds26-team9-order-web-19,54.08%,253.9MiB / 1GiB,15.6MB / 19.6MB
1775423585,dds26-team9-order-web-13,55.68%,252.4MiB / 1GiB,15.6MB / 19.5MB
1775423585,dds26-team9-stock-web-1,0.66%,225.6MiB / 512MiB,24.5kB / 3.7MB
1775423585,dds26-team9-order-worker-4,44.14%,34.07MiB / 512MiB,22.3MB / 29.4MB
1775423585,dds26-team9-order-web-16,53.77%,254.5MiB / 1GiB,15.6MB / 19.5MB
1775423585,dds26-team9-order-worker-7,41.73%,36.09MiB / 512MiB,22.5MB / 29.7MB
1775423585,dds26-team9-order-web-24,53.65%,252MiB / 1GiB,15.6MB / 19.5MB
1775423585,dds26-team9-order-worker-3,42.70%,38.03MiB / 512MiB,22.7MB / 29.9MB
1775423585,dds26-team9-order-web-7,56.45%,251.6MiB / 1GiB,15.6MB / 19.5MB
1775423585,dds26-team9-order-web-15,58.33%,254MiB / 1GiB,15.7MB / 19.5MB
1775423585,dds26-team9-order-web-18,53.70%,251.8MiB / 1GiB,15.6MB / 19.5MB
1775423585,dds26-team9-order-web-10,52.83%,252.3MiB / 1GiB,15.6MB / 19.4MB
1775423585,dds26-team9-order-worker-6,44.47%,34.11MiB / 512MiB,22.3MB / 29.4MB
1775423585,dds26-team9-order-worker-5,43.80%,36.29MiB / 512MiB,22.4MB / 29.5MB
1775423585,dds26-team9-order-web-2,55.18%,254.1MiB / 1GiB,15.7MB / 19.5MB
1775423585,dds26-team9-order-web-22,56.24%,251.8MiB / 1GiB,15.7MB / 19.5MB
1775423585,dds26-team9-order-worker-2,40.85%,36.31MiB / 512MiB,22.5MB / 29.6MB
1775423585,dds26-team9-order-web-4,55.16%,254.2MiB / 1GiB,15.6MB / 19.5MB
1775423585,dds26-team9-order-web-9,54.52%,251.4MiB / 1GiB,15.7MB / 19.5MB
1775423585,dds26-team9-order-web-12,53.53%,253.8MiB / 1GiB,15.6MB / 19.5MB
1775423585,dds26-team9-order-web-17,55.41%,271.8MiB / 1GiB,15.6MB / 30.9MB
1775423585,dds26-team9-order-web-5,56.32%,252.3MiB / 1GiB,15.6MB / 19.5MB
1775423585,dds26-team9-order-web-11,57.21%,252.4MiB / 1GiB,15.6MB / 19.5MB
1775423585,dds26-team9-order-web-6,54.04%,253.4MiB / 1GiB,15.6MB / 19.5MB
1775423585,dds26-team9-order-web-1,59.42%,252.1MiB / 1GiB,15.6MB / 19.5MB
1775423585,dds26-team9-order-web-8,62.30%,252.1MiB / 1GiB,15.6MB / 19.6MB
1775423585,dds26-team9-order-worker-1,41.28%,34.32MiB / 512MiB,22.6MB / 29.7MB
1775423585,dds26-team9-order-web-20,63.29%,254.3MiB / 1GiB,15.6MB / 19.5MB
1775423585,dds26-team9-order-worker-8,42.74%,36.05MiB / 512MiB,22.7MB / 29.9MB
1775423585,dds26-team9-user-web-1,9.27%,212MiB / 512MiB,25.5kB / 6.99kB
1775423585,dds26-team9-user-web-3,0.64%,226MiB / 512MiB,28.3kB / 3.1MB
1775423585,dds26-team9-user-worker-2,71.67%,34.37MiB / 512MiB,40.1MB / 55.6MB
1775423585,dds26-team9-user-worker-3,71.36%,37.98MiB / 512MiB,41.4MB / 57.3MB
1775423585,dds26-team9-user-worker-1,71.37%,33.95MiB / 512MiB,40.6MB / 56.2MB
1775423585,dds26-team9-user-web-2,0.64%,211.6MiB / 512MiB,23.3kB / 6.85kB
1775423585,dds26-team9-user-web-4,0.61%,212.6MiB / 512MiB,22.1kB / 6.85kB
1775423585,dds26-team9-user-worker-4,71.73%,35.83MiB / 512MiB,40.6MB / 56.3MB
1775423585,dds26-team9-redis-order-1,144.28%,40.32MiB / 512MiB,577MB / 482MB
1775423585,dds26-team9-redis-orchestrator-1,177.04%,51.05MiB / 512MiB,1.26GB / 759MB
1775423585,dds26-team9-redis-payment-1,38.52%,31.54MiB / 512MiB,249MB / 163MB
1775423585,dds26-team9-redis-stock-1,60.74%,33.38MiB / 512MiB,300MB / 190MB
1775423589,dds26-team9-gateway-1,36.22%,99.55MiB / 354.3GiB,205MB / 185MB
1775423589,dds26-team9-orchestrator-worker-13,59.39%,35.61MiB / 512MiB,31.7MB / 51.7MB
1775423589,dds26-team9-orchestrator-worker-15,60.81%,33.67MiB / 512MiB,31.9MB / 52.1MB
1775423589,dds26-team9-orchestrator-worker-9,61.49%,35.64MiB / 512MiB,31.3MB / 51MB
1775423589,dds26-team9-orchestrator-worker-14,58.52%,35.66MiB / 512MiB,32MB / 52.2MB
1775423589,dds26-team9-orchestrator-worker-5,58.32%,35.42MiB / 512MiB,32.1MB / 52.5MB
1775423589,dds26-team9-orchestrator-worker-21,59.75%,35.41MiB / 512MiB,32MB / 52.2MB
1775423589,dds26-team9-orchestrator-worker-22,57.04%,35.66MiB / 512MiB,31.8MB / 51.8MB
1775423589,dds26-team9-orchestrator-worker-17,59.98%,35.64MiB / 512MiB,31.8MB / 51.7MB
1775423589,dds26-team9-orchestrator-worker-8,58.76%,35.61MiB / 512MiB,32MB / 52.2MB
1775423589,dds26-team9-orchestrator-worker-10,58.61%,33.51MiB / 512MiB,32MB / 52.3MB
1775423589,dds26-team9-orchestrator-worker-11,58.25%,35.45MiB / 512MiB,32.2MB / 52.6MB
1775423589,dds26-team9-orchestrator-worker-12,59.14%,33.66MiB / 512MiB,31.8MB / 51.9MB
1775423589,dds26-team9-orchestrator-worker-19,60.93%,35.62MiB / 512MiB,32.1MB / 52.5MB
1775423589,dds26-team9-stock-web-4,0.64%,212.5MiB / 512MiB,25.5kB / 7.53kB
1775423589,dds26-team9-orchestrator-worker-24,58.36%,35.6MiB / 512MiB,31.9MB / 52.1MB
1775423589,dds26-team9-stock-web-2,0.62%,212.7MiB / 512MiB,23.6kB / 6.99kB
1775423589,dds26-team9-orchestrator-worker-2,57.89%,35.56MiB / 512MiB,32MB / 52.2MB
1775423589,dds26-team9-orchestrator-worker-6,56.35%,35.61MiB / 512MiB,31.8MB / 51.9MB
1775423589,dds26-team9-stock-worker-3,48.60%,35.57MiB / 512MiB,25.3MB / 37MB
1775423589,dds26-team9-orchestrator-worker-23,58.85%,35.65MiB / 512MiB,32.1MB / 52.5MB
1775423589,dds26-team9-orchestrator-worker-16,59.48%,35.63MiB / 512MiB,32MB / 52.3MB
1775423589,dds26-team9-orchestrator-worker-3,59.39%,33.45MiB / 512MiB,31.9MB / 52MB
1775423589,dds26-team9-orchestrator-worker-7,57.62%,33.69MiB / 512MiB,31.6MB / 51.5MB
1775423589,dds26-team9-orchestrator-worker-20,58.50%,33.45MiB / 512MiB,31.9MB / 52MB
1775423589,dds26-team9-orchestrator-worker-4,57.69%,33.58MiB / 512MiB,32MB / 52.2MB
1775423589,dds26-team9-stock-worker-1,48.19%,33.67MiB / 512MiB,25.3MB / 36.9MB
1775423589,dds26-team9-stock-worker-6,51.46%,33.79MiB / 512MiB,25MB / 36.5MB
1775423589,dds26-team9-orchestrator-worker-25,58.60%,35.66MiB / 512MiB,32MB / 52.3MB
1775423589,dds26-team9-stock-worker-4,49.71%,35.77MiB / 512MiB,25.3MB / 36.9MB
1775423589,dds26-team9-stock-worker-7,48.81%,33.81MiB / 512MiB,25.1MB / 36.6MB
1775423589,dds26-team9-stock-worker-2,50.47%,35.73MiB / 512MiB,25.2MB / 36.7MB
1775423589,dds26-team9-stock-web-3,0.65%,211.6MiB / 512MiB,22.1kB / 6.45kB
1775423589,dds26-team9-orchestrator-worker-18,60.50%,35.66MiB / 512MiB,31.4MB / 51.3MB
1775423589,dds26-team9-stock-worker-8,49.33%,33.83MiB / 512MiB,25.1MB / 36.6MB
1775423589,dds26-team9-stock-worker-5,49.74%,35.77MiB / 512MiB,25.1MB / 36.6MB
1775423589,dds26-team9-orchestrator-worker-1,58.93%,33.64MiB / 512MiB,31.9MB / 52.3MB
1775423589,dds26-team9-order-web-23,52.44%,253.6MiB / 1GiB,16.7MB / 20.7MB
1775423589,dds26-team9-order-web-14,51.35%,253.3MiB / 1GiB,16.7MB / 20.7MB
1775423589,dds26-team9-order-web-25,56.60%,255.1MiB / 1GiB,16.7MB / 20.8MB
1775423589,dds26-team9-order-web-21,63.25%,253.4MiB / 1GiB,16.7MB / 20.8MB
1775423589,dds26-team9-order-web-3,59.60%,253.3MiB / 1GiB,16.7MB / 20.6MB
1775423589,dds26-team9-order-web-19,51.89%,255.6MiB / 1GiB,16.7MB / 20.8MB
1775423589,dds26-team9-order-web-13,52.72%,253.8MiB / 1GiB,16.7MB / 20.8MB
1775423589,dds26-team9-stock-web-1,8.15%,225.6MiB / 512MiB,24.5kB / 3.7MB
1775423589,dds26-team9-order-worker-4,43.67%,34.2MiB / 512MiB,23.5MB / 30.9MB
1775423589,dds26-team9-order-web-16,53.42%,255.1MiB / 1GiB,16.7MB / 20.7MB
1775423589,dds26-team9-order-worker-7,40.41%,36.32MiB / 512MiB,23.7MB / 31.2MB
1775423589,dds26-team9-order-web-24,50.90%,253.3MiB / 1GiB,16.7MB / 20.8MB
1775423589,dds26-team9-order-worker-3,40.35%,38.04MiB / 512MiB,23.9MB / 31.5MB
1775423589,dds26-team9-order-web-7,53.15%,252.9MiB / 1GiB,16.7MB / 20.7MB
1775423589,dds26-team9-order-web-15,53.37%,256MiB / 1GiB,16.7MB / 20.7MB
1775423589,dds26-team9-order-web-18,50.80%,253.3MiB / 1GiB,16.7MB / 20.7MB
1775423589,dds26-team9-order-web-10,51.76%,253MiB / 1GiB,16.7MB / 20.7MB
1775423589,dds26-team9-order-worker-6,41.74%,34.11MiB / 512MiB,23.5MB / 30.9MB
1775423589,dds26-team9-order-worker-5,41.27%,36.29MiB / 512MiB,23.6MB / 31MB
1775423589,dds26-team9-order-web-2,50.63%,255.7MiB / 1GiB,16.7MB / 20.7MB
1775423589,dds26-team9-order-web-22,51.46%,253.2MiB / 1GiB,16.7MB / 20.7MB
1775423589,dds26-team9-order-worker-2,38.98%,36.2MiB / 512MiB,23.7MB / 31.2MB
1775423589,dds26-team9-order-web-4,53.74%,255.6MiB / 1GiB,16.7MB / 20.7MB
1775423589,dds26-team9-order-web-9,51.22%,252.7MiB / 1GiB,16.7MB / 20.7MB
1775423589,dds26-team9-order-web-12,53.22%,255.7MiB / 1GiB,16.7MB / 20.7MB
1775423589,dds26-team9-order-web-17,52.81%,272.9MiB / 1GiB,16.7MB / 32.2MB
1775423589,dds26-team9-order-web-5,52.05%,253.7MiB / 1GiB,16.7MB / 20.7MB
1775423589,dds26-team9-order-web-11,51.22%,252.8MiB / 1GiB,16.7MB / 20.8MB
1775423589,dds26-team9-order-web-6,49.74%,255.2MiB / 1GiB,16.6MB / 20.6MB
1775423589,dds26-team9-order-web-1,51.64%,253.4MiB / 1GiB,16.7MB / 20.7MB
1775423589,dds26-team9-order-web-8,52.03%,254MiB / 1GiB,16.7MB / 20.8MB
1775423589,dds26-team9-order-worker-1,42.14%,34.34MiB / 512MiB,23.8MB / 31.3MB
1775423589,dds26-team9-order-web-20,52.31%,256.2MiB / 1GiB,16.7MB / 20.7MB
1775423589,dds26-team9-order-worker-8,43.45%,36.3MiB / 512MiB,23.9MB / 31.4MB
1775423589,dds26-team9-user-web-1,0.63%,212.4MiB / 512MiB,25.5kB / 6.99kB
1775423589,dds26-team9-user-web-3,0.62%,226MiB / 512MiB,28.4kB / 3.1MB
1775423589,dds26-team9-user-worker-2,68.87%,34.36MiB / 512MiB,42.3MB / 58.5MB
1775423589,dds26-team9-user-worker-3,68.54%,38.01MiB / 512MiB,43.6MB / 60.2MB
1775423589,dds26-team9-user-worker-1,68.27%,33.98MiB / 512MiB,42.7MB / 59.1MB
1775423589,dds26-team9-user-web-2,0.65%,211.6MiB / 512MiB,23.4kB / 6.99kB
1775423589,dds26-team9-user-web-4,6.87%,212.6MiB / 512MiB,22.1kB / 6.99kB
1775423589,dds26-team9-user-worker-4,70.13%,35.98MiB / 512MiB,42.8MB / 59.1MB
1775423589,dds26-team9-redis-order-1,138.70%,39.68MiB / 512MiB,610MB / 512MB
1775423589,dds26-team9-redis-orchestrator-1,174.23%,49.37MiB / 512MiB,1.32GB / 798MB
1775423589,dds26-team9-redis-payment-1,37.71%,31.52MiB / 512MiB,263MB / 172MB
1775423589,dds26-team9-redis-stock-1,58.86%,33.11MiB / 512MiB,316MB / 201MB
1775423592,dds26-team9-gateway-1,35.94%,102MiB / 354.3GiB,217MB / 196MB
1775423592,dds26-team9-orchestrator-worker-13,61.78%,35.62MiB / 512MiB,32.8MB / 53.4MB
1775423592,dds26-team9-orchestrator-worker-15,60.25%,33.64MiB / 512MiB,33.6MB / 54.8MB
1775423592,dds26-team9-orchestrator-worker-9,60.37%,35.63MiB / 512MiB,33.4MB / 54.4MB
1775423592,dds26-team9-orchestrator-worker-14,61.31%,35.66MiB / 512MiB,33.6MB / 54.8MB
1775423592,dds26-team9-orchestrator-worker-5,58.35%,35.63MiB / 512MiB,33.7MB / 55.1MB
1775423592,dds26-team9-orchestrator-worker-21,60.26%,35.61MiB / 512MiB,33.6MB / 54.9MB
1775423592,dds26-team9-orchestrator-worker-22,60.07%,35.44MiB / 512MiB,33.4MB / 54.4MB
1775423592,dds26-team9-orchestrator-worker-17,58.91%,35.41MiB / 512MiB,33.4MB / 54.4MB
1775423592,dds26-team9-orchestrator-worker-8,58.42%,35.63MiB / 512MiB,33.6MB / 54.9MB
1775423592,dds26-team9-orchestrator-worker-10,59.85%,33.3MiB / 512MiB,33.6MB / 54.9MB
1775423592,dds26-team9-orchestrator-worker-11,60.10%,35.86MiB / 512MiB,33.8MB / 55.2MB
1775423592,dds26-team9-orchestrator-worker-12,62.83%,33.89MiB / 512MiB,33.4MB / 54.5MB
1775423592,dds26-team9-orchestrator-worker-19,59.61%,35.65MiB / 512MiB,33.7MB / 55.1MB
1775423592,dds26-team9-stock-web-4,0.63%,212.5MiB / 512MiB,25.5kB / 7.53kB
1775423592,dds26-team9-orchestrator-worker-24,60.36%,35.6MiB / 512MiB,33.5MB / 54.7MB
1775423592,dds26-team9-stock-web-2,0.66%,212.7MiB / 512MiB,23.6kB / 6.99kB
1775423592,dds26-team9-orchestrator-worker-2,59.90%,35.63MiB / 512MiB,33.6MB / 54.9MB
1775423592,dds26-team9-orchestrator-worker-6,61.14%,35.49MiB / 512MiB,33.5MB / 54.6MB
1775423592,dds26-team9-stock-worker-3,48.45%,35.57MiB / 512MiB,26.7MB / 38.9MB
1775423592,dds26-team9-orchestrator-worker-23,59.48%,35.69MiB / 512MiB,33.7MB / 55.1MB
1775423592,dds26-team9-orchestrator-worker-16,59.46%,35.45MiB / 512MiB,33.6MB / 54.9MB
1775423592,dds26-team9-orchestrator-worker-3,59.77%,33.45MiB / 512MiB,33.5MB / 54.7MB
1775423592,dds26-team9-orchestrator-worker-7,59.33%,33.44MiB / 512MiB,33.2MB / 54.1MB
1775423592,dds26-team9-orchestrator-worker-20,59.17%,33.45MiB / 512MiB,33.4MB / 54.6MB
1775423592,dds26-team9-orchestrator-worker-4,59.75%,33.61MiB / 512MiB,33.6MB / 54.9MB
1775423592,dds26-team9-stock-worker-1,49.39%,33.58MiB / 512MiB,26.6MB / 38.9MB
1775423592,dds26-team9-stock-worker-6,50.94%,34.04MiB / 512MiB,26.3MB / 38.4MB
1775423592,dds26-team9-orchestrator-worker-25,59.51%,35.44MiB / 512MiB,33.6MB / 54.9MB
1775423592,dds26-team9-stock-worker-4,48.44%,35.57MiB / 512MiB,26.6MB / 38.9MB
1775423592,dds26-team9-stock-worker-7,50.52%,33.62MiB / 512MiB,26.4MB / 38.5MB
1775423592,dds26-team9-stock-worker-2,50.48%,35.8MiB / 512MiB,26.5MB / 38.6MB
1775423592,dds26-team9-stock-web-3,0.60%,211.6MiB / 512MiB,22.1kB / 6.45kB
1775423592,dds26-team9-orchestrator-worker-18,61.27%,35.43MiB / 512MiB,32.9MB / 53.9MB
1775423592,dds26-team9-stock-worker-8,49.80%,33.66MiB / 512MiB,26.5MB / 38.6MB
1775423592,dds26-team9-stock-worker-5,49.85%,35.74MiB / 512MiB,26.4MB / 38.6MB
1775423592,dds26-team9-orchestrator-worker-1,61.22%,33.84MiB / 512MiB,33.6MB / 54.9MB
1775423592,dds26-team9-order-web-23,51.55%,254.2MiB / 1GiB,17.8MB / 22MB
1775423592,dds26-team9-order-web-14,51.45%,254.5MiB / 1GiB,17.8MB / 21.9MB
1775423592,dds26-team9-order-web-25,50.64%,255.8MiB / 1GiB,17.8MB / 22MB
1775423592,dds26-team9-order-web-21,51.04%,255.8MiB / 1GiB,17.8MB / 22.1MB
1775423592,dds26-team9-order-web-3,49.30%,253.9MiB / 1GiB,17.7MB / 21.9MB
1775423592,dds26-team9-order-web-19,50.79%,255.7MiB / 1GiB,17.8MB / 22MB
1775423592,dds26-team9-order-web-13,50.94%,254.9MiB / 1GiB,17.8MB / 22MB
1775423592,dds26-team9-stock-web-1,0.59%,225.6MiB / 512MiB,24.5kB / 3.7MB
1775423592,dds26-team9-order-worker-4,43.00%,34.32MiB / 512MiB,24.7MB / 32.4MB
1775423592,dds26-team9-order-web-16,49.51%,255.5MiB / 1GiB,17.8MB / 21.9MB
1775423592,dds26-team9-order-worker-7,40.68%,36.25MiB / 512MiB,24.9MB / 32.7MB
1775423592,dds26-team9-order-web-24,49.06%,253.8MiB / 1GiB,17.7MB / 22MB
1775423592,dds26-team9-order-worker-3,41.29%,38.03MiB / 512MiB,25.1MB / 33MB
1775423592,dds26-team9-order-web-7,49.33%,254MiB / 1GiB,17.7MB / 21.9MB
1775423592,dds26-team9-order-web-15,54.45%,256.7MiB / 1GiB,17.8MB / 21.9MB
1775423592,dds26-team9-order-web-18,59.82%,254.8MiB / 1GiB,17.8MB / 22MB
1775423592,dds26-team9-order-web-10,59.25%,253.6MiB / 1GiB,17.8MB / 21.9MB
1775423592,dds26-team9-order-worker-6,42.11%,34.11MiB / 512MiB,24.7MB / 32.5MB
1775423592,dds26-team9-order-worker-5,39.63%,36.07MiB / 512MiB,24.8MB / 32.6MB
1775423592,dds26-team9-order-web-2,58.11%,256.2MiB / 1GiB,17.8MB / 21.9MB
1775423592,dds26-team9-order-web-22,52.51%,259MiB / 1GiB,17.8MB / 21.9MB
1775423592,dds26-team9-order-worker-2,38.30%,36.07MiB / 512MiB,24.9MB / 32.7MB
1775423592,dds26-team9-order-web-4,50.71%,256.2MiB / 1GiB,17.7MB / 22MB
1775423592,dds26-team9-order-web-9,50.15%,254.1MiB / 1GiB,17.8MB / 21.9MB
1775423592,dds26-team9-order-web-12,51.55%,256.2MiB / 1GiB,17.8MB / 22MB
1775423592,dds26-team9-order-web-17,50.37%,273.7MiB / 1GiB,17.8MB / 33.4MB
1775423592,dds26-team9-order-web-5,49.16%,254.8MiB / 1GiB,17.7MB / 22MB
1775423592,dds26-team9-order-web-11,50.13%,254.1MiB / 1GiB,17.8MB / 22MB
1775423592,dds26-team9-order-web-6,50.16%,256.1MiB / 1GiB,17.7MB / 21.9MB
1775423592,dds26-team9-order-web-1,50.41%,254MiB / 1GiB,17.7MB / 21.9MB
1775423592,dds26-team9-order-web-8,50.05%,255MiB / 1GiB,17.8MB / 22.1MB
1775423592,dds26-team9-order-worker-1,39.87%,34.34MiB / 512MiB,24.9MB / 32.8MB
1775423592,dds26-team9-order-web-20,48.72%,257.1MiB / 1GiB,17.7MB / 21.9MB
1775423592,dds26-team9-order-worker-8,40.77%,36.05MiB / 512MiB,25.1MB / 33MB
1775423592,dds26-team9-user-web-1,0.61%,212.4MiB / 512MiB,25.5kB / 6.99kB
1775423592,dds26-team9-user-web-3,0.60%,226MiB / 512MiB,28.4kB / 3.1MB
1775423592,dds26-team9-user-worker-2,69.38%,34.22MiB / 512MiB,44.5MB / 61.3MB
1775423592,dds26-team9-user-worker-3,68.50%,37.96MiB / 512MiB,45.9MB / 63.1MB
1775423592,dds26-team9-user-worker-1,71.34%,34.22MiB / 512MiB,44.9MB / 61.9MB
1775423592,dds26-team9-user-web-2,0.63%,211.6MiB / 512MiB,23.4kB / 6.99kB
1775423592,dds26-team9-user-web-4,0.60%,212.6MiB / 512MiB,22.1kB / 6.99kB
1775423592,dds26-team9-user-worker-4,71.18%,35.8MiB / 512MiB,45MB / 62MB
1775423592,dds26-team9-redis-order-1,137.99%,39.77MiB / 512MiB,643MB / 542MB
1775423592,dds26-team9-redis-orchestrator-1,180.81%,57.87MiB / 512MiB,1.39GB / 838MB
1775423592,dds26-team9-redis-payment-1,35.88%,31.52MiB / 512MiB,275MB / 181MB
1775423592,dds26-team9-redis-stock-1,57.74%,33.34MiB / 512MiB,332MB / 212MB
1775423596,dds26-team9-gateway-1,35.11%,100.4MiB / 354.3GiB,229MB / 207MB
1775423596,dds26-team9-orchestrator-worker-13,60.86%,35.67MiB / 512MiB,34.9MB / 57MB
1775423596,dds26-team9-orchestrator-worker-15,61.43%,33.62MiB / 512MiB,35.2MB / 57.4MB
1775423596,dds26-team9-orchestrator-worker-9,60.74%,35.64MiB / 512MiB,35MB / 57MB
1775423596,dds26-team9-orchestrator-worker-14,61.14%,35.85MiB / 512MiB,35.3MB / 57.5MB
1775423596,dds26-team9-orchestrator-worker-5,61.14%,35.68MiB / 512MiB,35.3MB / 57.6MB
1775423596,dds26-team9-orchestrator-worker-21,61.39%,35.61MiB / 512MiB,35.2MB / 57.5MB
1775423596,dds26-team9-orchestrator-worker-22,62.19%,35.61MiB / 512MiB,35MB / 57MB
1775423596,dds26-team9-orchestrator-worker-17,61.06%,35.64MiB / 512MiB,35MB / 57MB
1775423596,dds26-team9-orchestrator-worker-8,61.24%,35.56MiB / 512MiB,35.2MB / 57.5MB
1775423596,dds26-team9-orchestrator-worker-10,61.47%,33.52MiB / 512MiB,35.2MB / 57.5MB
1775423596,dds26-team9-orchestrator-worker-11,60.28%,35.46MiB / 512MiB,35.4MB / 57.8MB
1775423596,dds26-team9-orchestrator-worker-12,60.56%,33.68MiB / 512MiB,35MB / 57.1MB
1775423596,dds26-team9-orchestrator-worker-19,64.95%,35.67MiB / 512MiB,34.8MB / 56.9MB
1775423596,dds26-team9-stock-web-4,0.64%,212.5MiB / 512MiB,25.5kB / 7.53kB
1775423596,dds26-team9-orchestrator-worker-24,62.35%,35.42MiB / 512MiB,35.1MB / 57.3MB
1775423596,dds26-team9-stock-web-2,0.59%,212.7MiB / 512MiB,23.6kB / 6.99kB
1775423596,dds26-team9-orchestrator-worker-2,59.98%,35.64MiB / 512MiB,35.1MB / 57.4MB
1775423596,dds26-team9-orchestrator-worker-6,60.22%,35.67MiB / 512MiB,35MB / 57.1MB
1775423596,dds26-team9-stock-worker-3,48.15%,35.75MiB / 512MiB,28MB / 40.8MB
1775423596,dds26-team9-orchestrator-worker-23,59.99%,35.61MiB / 512MiB,35.2MB / 57.7MB
1775423596,dds26-team9-orchestrator-worker-16,58.44%,35.67MiB / 512MiB,35.2MB / 57.4MB
1775423596,dds26-team9-orchestrator-worker-3,62.57%,33.6MiB / 512MiB,35.1MB / 57.3MB
1775423596,dds26-team9-orchestrator-worker-7,61.38%,33.56MiB / 512MiB,34.8MB / 56.7MB
1775423596,dds26-team9-orchestrator-worker-20,61.83%,33.66MiB / 512MiB,35MB / 57.2MB
1775423596,dds26-team9-orchestrator-worker-4,61.44%,33.63MiB / 512MiB,35.2MB / 57.4MB
1775423596,dds26-team9-stock-worker-1,48.63%,33.46MiB / 512MiB,28MB / 40.8MB
1775423596,dds26-team9-stock-worker-6,50.43%,33.79MiB / 512MiB,27.7MB / 40.3MB
1775423596,dds26-team9-orchestrator-worker-25,59.62%,35.6MiB / 512MiB,35.1MB / 57.4MB
1775423596,dds26-team9-stock-worker-4,48.62%,35.65MiB / 512MiB,27.9MB / 40.8MB
1775423596,dds26-team9-stock-worker-7,48.77%,33.84MiB / 512MiB,27.7MB / 40.4MB
1775423596,dds26-team9-stock-worker-2,50.74%,35.79MiB / 512MiB,27.8MB / 40.5MB
